brand,product name,class,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,OS,warranty
HP,Omen 16-n0079AX Gaming Laptop,D,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB AMD Radeon RX 6650M,16.1,Windows 11 OS,3
HP,Envy x360 15-fe0028TU Laptop,D,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,2
HP,ZBook Firefly 16 G9 2023 Workstation Laptop,D,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA RTX A500 ,16,Windows 11 OS,1
HP,Omen 16-n0079AX Gaming Laptop,D,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB AMD Radeon RX 6650M,16.1,Windows 11 OS,2
HP,Victus  15-fa1060TX  Gaming Laptop,D,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,2
HP,Pavilion Plus ?14-ey0789AU Laptop,D,7th Gen Amd Ryzen 7 7840H,"Octa Core, 16 Threads",16GB,LPDDR5x,1TB,SSD,AMD Radeon 780M Graphics,14,Windows 11 OS,1
HP,Omen 16-wd0770TX Gaming Laptop,D,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,1
HP,Victus 15-fa1062TX Gaming Laptop,D,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,1
HP,Omen 16-wd0990TX Gaming Laptop,D,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,1
HP,Omen 16-XD0007ax Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,2
HP,Envy x360 13-bf0141tu Laptop,D,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,13.3,Windows 11 OS,2
HP,Pavilion Plus ?14-eh1047TU Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,3
HP,Omen 16-XD0007ax Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,3
HP,Victus 15-fa1066TX Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,1
HP,Victus 15-fa1064TX Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,2
HP,Envy 15-fe0030TU Laptop,D,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris X Graphics,15.6,Windows 11 OS,1
HP,Envy 15-fe0032TU Laptop,D,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,Windows 11 OS,1
HP,Victus  15-fa1060TX  Gaming Laptop,D,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,3
HP,Envy 15-fe0032TU Laptop,D,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,Windows 11 OS,1
HP,ZBook 15 G6 Laptop,D,9th Gen intel Core i7 9750H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics 630,15.6,Windows 10 OS,2
HP,ZBook Firefly 16 G9 6V2X7PA Workstation PC Laptop,D,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,2
HP,Pavilion Plus ?16-ab0456TX Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,6GB NVIDIA GeForce RTX 3050,16,Windows 11 OS,2
HP,Omen 16-xf0060AX Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,2
HP,Omen 16-n0123AX Gaming Laptop,D,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.1,Windows 11 OS,1
HP,Omen 16-xf0059AX Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,3
HP,Zbook Power G4-A ZHAN 99 Laptop,D,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,4GB NVIDIA Quadro T600,15.6,Windows 11 OS,2
HP,Omen 16-xf0060AX Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,2
HP,Omen 16-wf0111TX Gaming Laptop,D,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,Windows 11 OS,3
HP,Omen 16-wf0055TX Gaming Laptop,D,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,Windows 11 OS,3
HP,Omen 16-wf0052TX Gaming Laptop,D,13th Gen Intel Core i5 13500HX,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,1
HP,Omen 16-u0022TX Gaming Laptop,D,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,Windows 11 OS,1
HP,Omen 17-cm2003TX Gaming Laptop,D,13th Gen Intel 7 13700HX ,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,Windows 11 OS,1
HP,ZBook Studio G9 Workstation WQUXGA Laptop,D,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16,Windows 11 OS,1
HP,Omen 16-xf0043AX Gaming Laptop,D,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,16.1,Windows 11 OS,3
HP,Omen 16-u0021TX Gaming Laptop,D,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,Windows 11 OS,3
Huawei,MateBook D15 Laptop,B,3rd Gen AMD Ryzen 5 3500U ,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,2GB NVIDIA GeForce MX250,15.6,Windows 10 OS,1
Huawei,MateBook D14 2023 Laptop,B,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,2
Infinix,INBook Y1 Plus Neo XL30 Laptop,A,11th Gen Intel Celeron N5100,"Quad Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Infinix,INBook Y1 Plus Laptop,A,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,256GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Infinix,INBook Y1 Plus XL28 Laptop,A,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Infinix,INBook X2 Slim Series Laptop,A,11th Gen Intel Core i3  1115G4,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD Graphics,14,Windows 11 OS,1
Infinix,INBook X3 Slim XL422 2023 Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X2 Slim Series XL23 Laptop,A,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X2 Slim Series XL23 2023 Laptop,A,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4X,1TB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X3 Slim XL422 Laptop,A,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X2 Slim Series XL23 Laptop,B,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X3 Slim Series XL422 Laptop,B,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
Infinix,INBook X2 Plus Laptop,B,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",16GB,LPDDR4X,1TB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
Infinix,Zero Book Series ZL12 Laptop,B,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows OS,2
Infinix,INBook Y1 Plus 15 XL28 Laptop,B,10th Gen Intel Core i5 1035G1,"Quad Core, 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Infinix,Zerobook 13 ZL513 2023 Laptop,C,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5X,1TB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,2
Infinix,Zerobook 2023 Laptop,C,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5X,1TB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
Lenovo,E41-55 Laptop,A,AMD Athlon Pro 3045B,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,V15-IGL 82C3A008IH Laptop,A,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,DOS OS,1
Lenovo,V15 82QYA00MIN Laptop,A,Intel Celeron  N4020,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,E41-55 Laptop,A,3rd Gen AMD Athlon Silver 3050U,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,IdeaPad 1 82V6005CIN Laptop,A,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel UHD Graphics 600,11.6,Windows 11 OS,1
Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,A,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14,Windows 10 OS,1
Lenovo,V15 G4 Laptop,A,AMD Athlon Silver 7120U,"Dual Core, 2 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,Windows 11 OS,1
Lenovo,IdeaPad 1 15AMN7 82VG00EQIN Laptop,A,AMD Athlon 7120U,"Dual Core, 2 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,Windows 11 OS,2
Lenovo,IdeaPad 1 15AMN7 82VG00EQIN Laptop,A,AMD Athlon 7120U,"Dual Core, 2 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,Windows 11 OS,2
Lenovo,V15 G4 82YU00W6IN Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,DOS OS,1
Lenovo,V15 G4 ?82YU00W7IN Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,V15 82KDA01BIH Laptop,A,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3 82H803U0IN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,2
Lenovo,V15 82KDA01EIH Laptop,A,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,V14 G4 Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon,14,Windows 11 OS,1
Lenovo,V15 G3 ??82C7007SGE Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15ITL6 82H803HLIN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 1 82VG009MIN Laptop,A,AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 1 15AMN7 82VG00ERIN Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,Windows 11 OS,1
Lenovo,V15 G3 82TTA00VIH Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3 82XQ008EIN Laptop,A,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15IAU7 82RK00WXIN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15IAU7 82RK00XDIN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,Windows 11 OS,1
Lenovo,V15 G3 IAP 82TTA00UIH Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,DOS OS,1
Lenovo,V14 G3 82TSA01KIH Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14,DOS OS,1
Lenovo,ThinkBook 15 21JF002CIN Laptop,A,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,DOS OS,1
Lenovo,V15 G2 ALC 82KDA01YIH Laptop,A,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,DOS OS,1
Lenovo,V15 82KDA00XIH Laptop,A,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,V15 ?82C70005UK Laptop,A,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,1
Lenovo,Ideapad 3 15ITL06 82H803GUIN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15ITL6 82H8038WIN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,2
Lenovo,IdeaPad Slim 3 14ITL6 82H701N3IN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14,Windows 11 OS,2
Lenovo,IdeaPad 3 15ITL6 82H803GSIN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Lenovo,Ideapad 15ALC6 82KU017KIN Laptop,A,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,Windows 11 OS,1
Lenovo,V15 G4 Laptop,A,7th Gen AMD Ryzen 5 7520U ,"Quad Core, 8 Threads",8GB,DDR5,512GB,SSD,AMD Radeon Graphics,15.6,Windows 11 OS,2
Lenovo,IdeaPad 1 15ALC7 82R400BSIN Laptop,A,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3 82RK00VWIN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3 82RK00VWIN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,ThinkBook 15 21JF002CIN Laptop,A,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,DOS OS,1
Lenovo,IdeaPad Slim 3 82KU017EIN Laptop,A,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,Windows 11 OS,1
Lenovo,IdeaPad 1 15AMN7 82VG00J5IN Laptop,B,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15IAU7 82RK00WXIN Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,Windows 11 OS,1
Lenovo,ThinkBook 15 G3 ACL 21A4A08VIH Laptop,B,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15ITL6 82H803LJIN Laptop,B,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,V14 82KAA055IH Laptop,B,11th Gen Intel Core i5 1135G7 ,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics ,14,DOS OS,1
Lenovo,IdeaPad Slim 3 2023 82X70033IN Laptop,B,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Integrated Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3i 82X70032IN Laptop,B,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,ThinkPad E14 21JRS00Y00 Laptop,B,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,Thinkpad E15 21E6S05A00 Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop,B,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,1
Lenovo,S14 82TW0019IH Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel UHD Graphics,14,Windows 11 OS,1
Lenovo,?ThinkPad E14 Gen 4 21E3S06Q00 Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14,DOS OS,1
Lenovo,V14 G3 IAP Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14,Windows 11 OS,1
Lenovo,V15 G3 IAP 82TT004VIH Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,DOS OS,1
Lenovo,Thinkpad E15 21E6S0W700 Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 15ITL6 82H8014BIN Laptop,B,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 10 OS,2
Lenovo,IdeaPad Gaming 3 15IHU6 82K101EDIN Laptop,B,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 2050,15.6,Windows 11 OS,1
Lenovo,S14 Gen 3 82TW001CIH Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14,Windows 11 OS,2
Lenovo,IdeaPad Slim 3 82RK00EMIN Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 3 82XQ008UIN Laptop,B,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,Windows 11 OS,1
Lenovo,V15 G3 82TTA02UIH Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Lenovo,V15 G3 IAP 82TTA08AIN Laptop,B,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Lenovo,ThinkBook 15 Gen 5 21JF0026MJ Laptop,B,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,16,Windows 11 OS,1
Lenovo,ThinkBook 15 G5 21JFA00BIN Laptop,B,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,B,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,1
Lenovo,?ThinkPad E14 Gen 4 21E3S06D00 Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14,Windows 11 OS,1
Lenovo,Thinkpad L14 Gen 2 ?20X1S10V00 Laptop,B,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,DOS OS,3
Lenovo,IdeaPad Gaming 3 82K2025MIN Laptop,B,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,2
Lenovo,IdeaPad Gaming 3 82K2028AIN Laptop,B,5th Gen AMD Ryzen 5  5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB  NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101PBIN Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,1
Lenovo,V15 G3 Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
